name,pro_B12_17_1,pro_B12_17_2,pro_B12_17_3,pro_B12_21_1,pro_B12_21_2,pro_B12_21_3,nonpro_B12_1,nonpro_B12_2,nonpro_B12_3,status.in.b12_17,status.in.b12_21,status_in_nonprob12,welch.pval.b12_17.vs.parent,fold.change.17...parent,foldchange_B12_17,log2FC_B12_17,welch.pval.b12_21.vs.parent,fold.change.21...parent,foldchange_B12_21,log2FC_B12_21,pro_wt_1_1,pro_wt_1_2,pro_wt_1_3,pro_wt_3_1,pro_wt_3_2,pro_wt_3_3,nonpro_wt_1,nonpro_wt_2,nonpro_wt_3,status_in_prowt_1,status_in_prowt_1_3,status.nonpro_wt,welch.pval.wt_1.vs.parent,fold.change.wt1...parent,foldchange_wt_1,log2FC_wt_1,welch.pval.wt_3.vs.parent,fold.change.wt3...parent,foldchange_wt_3,log2FC_wt_3,adj_pval_b12_17_vs_parent,adj_pval_b12_21_vs_parent,adj_pval_wt_1_vs_parent,adj_pval_wt_3_vs_parent,welch_pval_wtprovsB12pro,adj_pval_wtprovsB12pro,fold_change_wtprovsB12pro
A0A8C2LPG3,30.06556163,30.01631844,29.8078148,30.42445484,30.36464035,30.12903897,27.41315028,27.59702326,27.57979081,in b12_17,in b12_21,in b12,3.0896e-05,2.433243509,1.0883852,0.122189244,4.6874e-05,2.776056604,1.100837552,0.138601589,29.9428351,30.50873476,29.48700725,29.55533203,29.47444583,29.79175175,27.79648059,28.01705297,27.87053124,in wt_1,in prowt_3,in nonpro_wt,0.015962466,2.084837438,1.074739585,0.10398713,0.000262514,1.712488266,1.061391196,0.085956487,0.012177685,0.012810019,0.074894601,0.017608914,0.105380741,0.359837325,-0.341287052
A0A8C2LPM2,25.54539803,24.92974252,25.66247339,25.88021686,25.97901046,25.83090773,27.35444384,26.95669961,26.95527822,in b12_17,in b12_21,in b12,0.005926435,-1.709602576,0.936888968,-0.094050012,0.007271046,-1.192095541,0.955993059,-0.064927951,25.24495491,25.48540226,25.49282218,26.01629851,26.13487511,26.40025602,27.35788876,26.73161532,26.24348767,in wt_1,in prowt_3,in nonpro_wt,0.044047636,-1.369937468,0.948840292,-0.07576282,0.199312517,-0.593854036,0.977822784,-0.032355073,0.05655134,0.061781723,0.134458665,0.341836298,0.52790765,0.74457129,0.15781
A0A8C2LR99,25.68936332,24.38262901,25.47219516,26.12130318,25.75884086,25.61603668,27.25095732,26.82539204,27.25392565,in b12_17,in b12_21,in b12,0.0301744,-1.928695838,0.928856905,-0.106471736,0.003534584,-1.278031428,0.952857724,-0.069667281,26.44143287,25.76165292,26.33864339,25.82686842,25.91877655,26.40633257,28.01825986,28.06329232,26.7277093,in wt_1,in prowt_3,in nonpro_wt,0.064230393,-1.422510766,0.948465519,-0.076332769,0.055276099,-1.552427978,0.9437589,-0.08350975,0.13119509,0.045046331,0.169356769,0.160584348,0.058196245,0.265454883,0.608889752
A0A8C2LRR6,25.46715428,24.69573318,25.31842041,25.17931196,24.71986143,25.12507272,22.68005596,20.75211674,21.10334444,in b12_17,in b12_21,not in b12,0.015207133,3.648596911,1.169608786,0.226026054,0.022393684,3.496242993,1.162526457,0.21726355,23.72743693,24.59253699,23.98730987,24.95056844,24.8378046,24.90241562,23.13544618,22.0492829,21.709799,in wt_1,in prowt_3,not in nonpro_wt,0.031927662,1.804251903,1.080914775,0.112252778,0.025730963,2.598753527,1.116545565,0.159042127,0.090367334,0.114561166,0.112048492,0.103930716,0.045182713,0.241234139,-0.584580255
A0A8C2LU26,23.117503,22.52722492,23.61855323,22.5864865,23.69274955,22.62708965,24.0926447,22.71509897,21.53325176,in b12_17,not in b12_21,not in b12,0.730226152,0.307428573,1.013495351,0.019339471,0.834142069,0.188443425,1.008272198,0.011885169,21.56217277,21.99991086,21.40033643,21.79984937,22.41775324,22.13125954,22.19166425,22.25141083,21.81616231,not in wt_1,not in prowt_3,not in nonpro_wt,0.132159752,-0.432272445,0.980428128,-0.02851622,0.901014629,0.029874921,1.001352638,0.001950125,0.79903427,0.893448865,0.254546244,0.941116756,0.001956323,0.04581742,-1.143054107
A0A8C2LWG5,23.37699196,23.2143956,23.55933147,23.46312103,23.33174919,22.64367277,22.80157143,21.43683846,22.85792921,in b12_17,in b12_21,not in b12,0.154594445,1.018126644,1.045522304,0.064223839,0.2340438,0.780734631,1.034908073,0.049502624,21.43971911,23.61535897,23.50411599,24.30811133,22.74469626,24.24571476,22.06556586,23.68611191,22.73347599,in wt_1,in prowt_3,not in nonpro_wt,0.978409203,0.024680105,1.001081115,0.001558876,0.248695799,0.937789527,1.041079978,0.058080903,0.299412591,0.393651219,0.98441388,0.392255343,0.925753625,0.961281764,0.0447424
A0A8C2LWQ6,24.80937774,22.76234371,24.50348488,24.60176867,24.45842605,22.7753133,22.01639588,22.11604039,22.38856806,in b12_17,in b12_21,not in b12,0.096790442,1.851400663,1.083495462,0.115693111,0.089484658,1.771501227,1.079892114,0.110887189,24.3729568,24.82790754,23.90309089,24.65367455,22.44999521,24.84565347,22.34185764,21.60554734,22.82666419,in wt_1,in prowt_3,not in nonpro_wt,0.010745539,2.109962021,1.094795572,0.130661504,0.140274381,1.725084687,1.077503949,0.107693157,0.231152495,0.239111929,0.061193096,0.278649109,0.731054803,0.858958573,0.190427352
A0A8C2LYD3,28.3972061,27.93028074,28.47715516,28.03806094,28.09722077,28.13655703,27.47402014,27.81633529,28.20727504,in b12_17,in b12_21,in b12,0.187618716,0.435670504,1.015653277,0.02240798,0.347003034,0.258069424,1.009272218,0.013315347,27.77931977,28.23945317,28.09422996,27.8350843,27.96209137,27.40389878,28.16391375,27.27338349,27.87934102,in wt_1,in prowt_3,in nonpro_wt,0.435432674,0.265454882,1.009558291,0.013724212,0.908726502,-0.038521274,0.998612956,-0.00200247,0.332629365,0.500394657,0.557263053,0.946771847,0.07595917,0.304601736,-0.293733898
A0A8C2LZ26,22.37491381,21.92897139,23.23502079,22.82178183,23.14839712,22.1448896,22.1404461,22.65220147,22.7581549,not in b12_17,not in b12_21,not in b12,0.993203409,-0.003965496,0.999823888,-0.000254098,0.625643721,0.188088693,1.008353211,0.012001081,22.51032036,22.65403109,22.47576964,22.63108978,21.6921472,22.65973937,22.12213824,21.90487996,22.70126955,in wt_1,not in prowt_3,not in nonpro_wt,0.328459477,0.303944446,1.013664869,0.019580758,0.841878251,0.0848962,1.003816801,0.005495998,0.995704281,0.728958633,0.458395875,0.89793903,0.537843262,0.752116996,-0.17181285
A0A8C2LZF5,22.41923209,22.38048602,22.29158814,23.21429525,23.92046408,23.64636802,23.87931589,22.43790743,21.10238676,not in b12_17,in b12_21,not in b12,0.903995545,-0.109434615,0.99513044,-0.007042451,0.295217347,1.120505755,1.049859637,0.070196457,23.10373859,22.53772163,23.69647434,23.8079117,23.83207855,23.72605482,23.1413615,22.4397466,22.70741046,in wt_1,in prowt_3,not in nonpro_wt,0.432333652,0.349805335,1.015367386,0.022001825,0.034778873,1.025842174,1.045066529,0.063594787,0.933816006,0.451823584,0.555259856,0.124459825,0.222100653,0.49559209,0.471924338
A0A8C2M025,26.17700405,26.26913521,22.13733415,26.72107027,21.53987357,26.16752051,22.26674237,22.95097041,24.60377379,in b12_17,in b12_21,not in b12,0.37607691,1.587328948,1.068202312,0.095184912,0.458974317,1.535659258,1.065982236,0.092183396,26.41446112,22.22098096,25.97361038,26.61051456,21.78709696,22.27723824,21.65432073,21.57077603,26.71595397,in wt_1,not in prowt_3,not in nonpro_wt,0.513269405,1.556000571,1.066741945,0.093211216,0.920129059,0.244599675,1.010491679,0.015057441,0.510285466,0.594129782,0.621408267,0.953308434,0.655021715,0.822962889,-0.621339257
A0A8C2M060,25.03556027,25.05023312,25.03629789,25.13172697,22.1005825,25.20751402,22.39807878,22.30247163,21.7740081,in b12_17,in b12_21,not in b12,0.004482314,2.882510925,1.130087856,0.176434935,0.187847312,1.988421662,1.089737564,0.12398074,25.43718353,25.74283274,24.70138869,21.93277454,23.20607866,21.87012334,22.1070875,22.33443299,22.43246504,in wt_1,not in prowt_3,not in nonpro_wt,0.006322694,3.002473144,1.134692427,0.18230129,0.928072749,0.044997005,1.002018588,0.002909271,0.049968836,0.349727421,0.045888928,0.95762264,0.390084453,0.64596873,-0.778588878
A0A8C2M076,24.95382045,24.6539562,24.82126049,24.48413613,24.51052023,23.85811951,24.62204801,24.17876537,25.51997001,in b12_17,in b12_21,in b12,0.93631744,0.036084584,1.001456574,0.002099864,0.353194839,-0.489335841,0.980247685,-0.028781765,25.39874361,24.66936509,24.73797768,24.94231778,24.31960416,25.13278788,24.30963412,24.96430547,25.97806809,in wt_1,in prowt_3,in nonpro_wt,0.801070409,-0.148640433,0.994074294,-0.008574417,0.636118176,-0.285765952,0.988607641,-0.016530037,0.955213345,0.504796931,0.857366832,0.741782994,0.175907341,0.448131335,0.319830532
A0A8C2M077,31.41750274,31.13849735,31.30124681,31.86701232,31.90198621,31.47372737,28.53249439,28.7131239,28.93324264,in b12_17,in b12_21,in b12,0.00012013,2.559461988,1.089098253,0.123134113,8.89051e-05,3.021288322,1.105175038,0.144274882,31.19321697,31.92242151,30.77502009,31.70200153,31.65205202,31.98955725,28.6834568,29.08394815,28.88535853,in wt_1,in prowt_3,in nonpro_wt,0.01173937,2.412631697,1.083527574,0.115735868,5.32256e-05,2.896949111,1.100295097,0.137890504,0.015905623,0.013067275,0.06390161,0.009889316,0.924166661,0.960705888,0.022382762
A0A8C2M094,25.76230905,25.85839143,25.9059479,25.67099892,25.55681388,25.79759895,24.17644491,24.37910681,25.34235808,in b12_17,in b12_21,in b12,0.076238743,1.209579526,1.049104753,0.069158738,0.096265754,1.04250065,1.042321927,0.059800931,25.85411934,25.69695626,25.56192144,25.72388643,25.53082777,25.22504206,22.02498093,23.40165145,24.5162596,in wt_1,in prowt_3,in nonpro_wt,0.078169664,2.390035019,1.102513706,0.140796591,0.088753425,2.178954757,1.093460023,0.128900476,0.206088629,0.246140052,0.19160849,0.21141521,0.158489088,0.427630657,-0.159884472
A0A8C2M0J2,27.17634996,26.98942839,26.71620031,26.74284044,26.81778945,26.30603485,23.74987562,25.39453991,22.93113325,in b12_17,in b12_21,in b12,0.051601096,2.935476628,1.122183321,0.166308375,0.063605326,2.597038654,1.108096519,0.148083551,25.44569901,26.34977145,24.8092358,26.81022627,26.42499768,26.71474502,24.45460427,25.1940031,25.11125828,in wt_1,in prowt_3,in nonpro_wt,0.309440207,0.614946872,1.024676885,0.035169051,0.007563374,1.730034437,1.069423658,0.096833497,0.171001492,0.198260668,0.440454472,0.056210996,0.086734856,0.324469856,-0.698994695
A0A8C2M1A7,22.16643761,24.55669416,22.81966202,24.43715275,24.06250061,23.26210014,21.86959539,21.41876243,23.04328413,not in b12_17,in b12_21,not in b12,0.290671471,1.070383947,1.048410559,0.068203788,0.043701697,1.810037185,1.081863066,0.113517905,23.3036955,22.13522797,22.55150948,21.95621644,22.8231219,23.14028551,20.69496869,21.98615281,21.99402954,not in wt_1,not in prowt_3,not in nonpro_wt,0.118926802,1.105093969,1.051260521,0.072120238,0.127480898,1.081490933,1.050165678,0.070616951,0.438140057,0.165901302,0.237597847,0.261820381,0.080761296,0.313048308,-0.899081748
A0A8C2M1E3,25.06739726,25.17541072,25.67600966,25.8037876,26.08180177,25.07228951,23.38199343,22.47097797,23.15037757,in b12_17,in b12_21,not in b12,0.003487732,2.305156223,1.100219319,0.137791141,0.00294971,2.651509969,1.115277447,0.157402653,22.16309353,25.19419407,22.92465123,25.611093,25.64453434,23.14623949,22.63005635,26.20785474,21.40729687,not in wt_1,in prowt_3,not in nonpro_wt,0.994670485,0.012243624,1.000522895,0.000754181,0.46204594,1.385552958,1.059173558,0.082939011,0.045881548,0.041635354,0.995384791,0.589963661,0.083707267,0.319398521,-1.36548181
A0A8C2M1H8,24.51642241,24.38256608,24.05709797,24.23346892,24.46938692,24.39617192,24.73465884,24.93240515,22.21895169,in b12_17,in b12_21,in b12,0.724015775,0.356690264,1.01488566,0.021317198,0.689278474,0.404337363,1.016874104,0.024141074,24.70114042,24.95383824,25.57487454,24.43524122,24.32992555,21.7421639,24.50764134,25.16114217,24.80301692,in wt_1,in prowt_3,in nonpro_wt,0.479158393,0.252684263,1.010179058,0.014611039,0.269979193,-1.321489921,0.946765491,-0.078920974,0.795675065,0.779318096,0.592201526,0.411840181,0.926241587,0.961428418,-0.052988392
A0A8C2M1R2,27.69546761,27.25837324,27.76457857,27.57523313,28.47710585,27.81690929,28.00632903,28.79710887,22.89863094,in b12_17,in b12_21,in b12,0.641474773,1.005450193,1.037845324,0.053591446,0.531856315,1.389059811,1.052284457,0.073524752,28.12380386,28.07041703,28.21003154,27.46116802,28.64826228,28.46653818,28.00754901,29.32094635,29.44244359,in wt_1,in prowt_3,in nonpro_wt,0.227360838,-0.788895508,0.972724894,-0.039896254,0.285150243,-0.731656823,0.974703853,-0.036964148,0.731790018,0.651553209,0.360440646,0.426806513,0.118904204,0.380903467,0.39875887
A0A8C2M1X8,21.83173247,22.90899499,22.47587332,23.25413113,22.89808419,23.14031607,23.24121753,21.9826498,21.97175167,not in b12_17,not in b12_21,not in b12,0.99005688,0.006993924,1.000312249,0.00045041,0.235064594,0.698970794,1.031206088,0.044332686,24.27089844,22.90530579,24.8347771,23.12046927,22.22990486,22.50467431,21.53341526,21.80654157,21.43694237,in wt_1,not in prowt_3,not in nonpro_wt,0.047549935,2.411360711,1.111676882,0.152737518,0.044172713,1.026049751,1.047519243,0.066976747,0.993622083,0.394839,0.140681177,0.142044711,0.27075249,0.544003043,0.559482933
A0A8C2M303,27.20109121,27.32078792,27.2468604,27.37042301,27.17165554,27.24654953,26.46106478,26.97523197,26.93626584,in b12_17,in b12_21,in b12,0.100566127,0.465392311,1.017371313,0.02484632,0.090843834,0.472021829,1.017618767,0.025197183,27.34107687,27.57824211,27.35332898,27.3266873,26.92868277,26.63557416,26.70831758,27.1919761,26.76202739,in wt_1,in prowt_3,in nonpro_wt,0.053086761,0.536775631,1.019963806,0.028517958,0.77844646,0.076207715,1.002834324,0.004083281,0.237762801,0.241125491,0.150972248,0.848135373,0.66610001,0.827650793,-0.065629237
A0A8C2M335,26.8252965,27.13306057,26.69026695,26.94650093,27.07263529,26.85034827,28.53404513,29.07643779,28.57181854,in b12_17,in b12_21,in b12,0.001495128,-1.844559146,0.935791023,-0.095741706,0.004795665,-1.770938989,0.938353735,-0.091796211,26.68679494,26.43229582,26.89367947,26.76770214,27.10624963,26.75030445,28.72237461,28.78993414,28.86189955,in wt_1,in prowt_3,in nonpro_wt,0.002066246,-2.120479355,0.926350259,-0.110370306,0.001545326,-1.916650693,0.933429756,-0.099386636,0.031567589,0.051363985,0.02540007,0.02642223,0.226820596,0.500254286,-0.14684701
A0A8C2M3T8,25.19178199,25.89575417,24.94140853,25.07506734,25.10080874,25.01284057,23.1001188,22.33310262,23.57957128,in b12_17,in b12_21,not in b12,0.00825647,2.338717332,1.101664513,0.139684951,0.029173419,2.05864132,1.089489553,0.123652362,24.87453311,25.02067628,24.18311598,25.41755388,25.69541299,24.41820846,22.23388489,21.69569031,22.13004786,in wt_1,in prowt_3,not in nonpro_wt,0.001927577,2.672900768,1.121385832,0.165282748,0.007016181,3.157184086,1.143378842,0.193303499,0.067282988,0.133193426,0.024758543,0.054827285,0.357156338,0.61842336,-0.268026773
A0A8C2M491,25.75256276,25.06563998,26.21420699,26.20372949,21.89890056,26.06537758,27.56730906,27.41902729,26.97113144,in b12_17,in b12_21,in b12,0.021679477,-1.641686022,0.939907147,-0.089409854,0.205813273,-2.596486719,0.904957286,-0.144078396,25.6190389,24.521638,25.86815071,26.174195,25.48192864,26.57362425,28.3606486,28.15809212,26.58970622,in wt_1,in prowt_3,in nonpro_wt,0.030989363,-2.366539779,0.914574034,-0.128828135,0.081198836,-1.62623302,0.941297194,-0.087277801,0.10906264,0.366826084,0.111094384,0.200433355,0.517203242,0.734351808,0.50635969
A0A8C2M5D0,26.3237267,25.28739956,26.21949639,26.09613364,25.99286931,26.13228448,25.42380744,24.19623887,25.5509707,in b12_17,in b12_21,in b12,0.182978981,0.88653521,1.035380732,0.050161376,0.141556616,1.016756806,1.040577746,0.057384759,25.73703829,26.01731798,25.74990925,26.23325023,25.89693758,25.49368629,24.89456989,24.35448466,22.42463216,in wt_1,in prowt_3,in nonpro_wt,0.120071846,1.943526269,1.081348945,0.112832148,0.108693077,1.983395796,1.083017739,0.115056873,0.327557082,0.300242229,0.238801594,0.239547109,0.42427127,0.66600065,-0.153961743
A0A8C2M5D8,21.9839345,23.37510058,21.26933508,22.68167766,23.31136072,23.01231514,22.7312704,22.16592519,22.77709805,not in b12_17,not in b12_21,not in b12,0.636713393,-0.348641155,0.984544745,-0.022471321,0.173279148,0.44368663,1.019668619,0.028100368,24.281829,24.73451777,24.8617932,23.86316793,21.70141202,21.19657846,23.00146521,22.18469142,22.82463756,in wt_1,not in prowt_3,not in nonpro_wt,0.004262788,1.955781929,1.086270802,0.119383805,0.667473866,-0.416545262,0.98162592,-0.026754751,0.727858994,0.33420691,0.036442915,0.768698208,0.28935681,0.563173428,0.83426245
A0A8C2M5R9,25.75030424,21.99011588,25.51128955,24.75612444,22.31982522,25.78600623,26.09999693,26.38757616,22.19080084,in b12_17,in b12_21,in b12,0.806828474,-0.475554751,0.980895885,-0.027828082,0.740864002,-0.605472683,0.975676786,-0.035524791,25.27729563,25.1709817,25.09547192,25.43648786,25.83715709,22.45656773,26.92999953,25.58096252,22.85545522,in wt_1,in prowt_3,in nonpro_wt,0.965161264,0.05911066,1.002352931,0.003390575,0.751182942,-0.545401527,0.978290004,-0.031665894,0.861874648,0.821969735,0.97779151,0.829455966,0.559191347,0.763008053,0.526716062
A0A8C2M7C4,23.63117244,23.53304914,23.93041635,23.47369748,22.69773381,23.54198687,21.80376753,22.17540383,21.22678007,in b12_17,in b12_21,not in b12,0.009761413,1.962895498,1.090309034,0.124737107,0.017758718,1.502488908,1.069126615,0.09643272,23.63268249,23.42797253,23.63725402,23.599639,21.91102272,23.35053759,21.75055983,21.6837929,22.00397269,in wt_1,in prowt_3,not in nonpro_wt,0.000242083,1.753194544,1.080374667,0.111531717,0.158480927,1.140957965,1.052306869,0.073555478,0.072546821,0.099384633,0.01318251,0.302111042,0.534563826,0.749788316,-0.208157957
A0A8C2M7C9,24.23014127,24.90116734,24.20103307,23.71058072,24.10960281,24.39280667,22.11086067,24.18986466,23.31045655,in b12_17,in b12_21,not in b12,0.1653597,1.240386601,1.053456351,0.075130539,0.284328187,0.86726944,1.037376299,0.052939313,24.00324308,23.8552996,23.91849802,24.08250472,24.23494001,23.7817196,23.31423693,21.31552954,22.22343545,in wt_1,in prowt_3,not in nonpro_wt,0.104004434,1.641279596,1.073651503,0.102525784,0.087202549,1.748654137,1.078469875,0.108985878,0.309924333,0.443351429,0.223411859,0.209692411,0.152516729,0.426771207,-0.278187808
A0A8C2M7X5,24.02845339,23.74002293,23.93050323,23.71566666,24.16684855,23.9547721,21.98978526,22.71609506,23.22460063,in b12_17,in b12_21,not in b12,0.065622244,1.256166199,1.055475812,0.077893517,0.054530548,1.30226879,1.057511831,0.080673804,23.57324861,23.4119298,23.8440833,23.06938569,22.14696705,23.06402204,22.91237481,21.6145801,21.59628397,in wt_1,not in prowt_3,not in nonpro_wt,0.059535939,1.568674282,1.071170483,0.099188111,0.255909967,0.719045305,1.032622962,0.046313584,0.190370652,0.186474402,0.162992792,0.398610049,0.026793919,0.192029441,-0.737771728
A0A8C2M8B4,26.84000348,26.02811783,26.42402728,26.37471091,25.67308806,26.00932475,22.90858651,26.03430813,21.59696129,in b12_17,in b12_21,not in b12,0.153184078,2.917430886,1.124075851,0.16873939,0.194830217,2.505755933,1.106567666,0.146091674,26.67360592,26.48004494,26.51632421,26.388924,26.47548643,26.49505017,22.50175285,25.5770924,22.74027422,in wt_1,in prowt_3,not in nonpro_wt,0.095661843,2.9502852,1.124978334,0.169897217,0.102096769,2.846780378,1.120593721,0.164263314,0.297508032,0.356762033,0.213287645,0.228714297,0.156188915,0.427182047,0.280027227
A0A8C2M8P0,28.2265441,28.17208338,28.0762975,28.279774,28.35909507,28.1353922,28.17281277,27.94109229,28.13596866,in b12_17,in b12_21,in b12,0.433166734,0.075017085,1.002671236,0.00384864,0.147280888,0.174795849,1.006224194,0.008951784,28.2776904,28.20162975,28.35344266,28.09492669,27.56579076,27.66395035,27.69531949,25.97566617,27.09297077,in wt_1,in prowt_3,in nonpro_wt,0.113633518,1.356268794,1.050378988,0.070909961,0.226733877,0.85357046,1.031706116,0.045032074,0.560462251,0.306551034,0.232836985,0.369536442,0.246504876,0.522837967,-0.181959273
A0A8C2M8T4,24.60940629,23.28370033,24.26767577,21.49294089,22.92973812,24.77002667,23.13158714,21.69536135,23.37841434,in b12_17,not in b12_21,not in b12,0.120876675,1.318473185,1.057992794,0.081329801,0.780532629,0.329114286,1.01447603,0.020734777,23.82798696,22.99188978,24.49634042,24.60186301,23.97865676,23.54098288,21.24177518,21.95910387,22.1326157,in wt_1,in prowt_3,not in nonpro_wt,0.024623107,1.994240804,1.091572056,0.126407367,0.005547887,2.262669304,1.103897823,0.142606643,0.259740396,0.854752235,0.096441528,0.047429328,0.558567074,0.763008053,0.347371957
A0A8C2M9H4,27.80579343,27.74029305,28.00826452,27.84198629,27.85100395,27.93478111,26.8546845,27.09213407,26.29167567,in b12_17,in b12_21,in b12,0.032435381,1.105285585,1.041325012,0.058420424,0.039595142,1.129759039,1.042240039,0.059687584,27.86741454,27.9221319,27.91852875,28.06467702,28.10731488,27.85469538,26.97379291,27.17419351,27.44395115,in wt_1,in prowt_3,in nonpro_wt,0.033482389,0.705379209,1.025935622,0.036940203,0.012086735,0.811583236,1.029840567,0.042421007,0.135710011,0.158551237,0.114556605,0.072442431,0.142987524,0.414263373,0.092106687
A0A8C2M9T1,24.464095,23.1071767,24.31835401,24.62004075,25.26278353,22.39013883,26.74314565,22.19049879,27.03323843,in b12_17,in b12_21,in b12,0.481129013,-1.359085723,0.946328492,-0.079587032,0.539856422,-1.23130659,0.951374604,-0.07191458,25.03499778,24.81323956,25.4870038,21.8233678,22.74291097,25.53042343,27.37943915,27.54216418,26.64826851,in wt_1,not in prowt_3,in nonpro_wt,0.004863967,-2.078210236,0.923566992,-0.114711483,0.067882351,-3.824389882,0.859345499,-0.218689813,0.598084995,0.658459452,0.039637064,0.180868176,0.790725236,0.894742685,0.211559087
A0A8C2M9T2,24.91419757,25.03197444,24.26808834,24.84064484,24.44465335,23.98505065,23.33459149,25.01742411,22.49791972,in b12_17,in b12_21,not in b12,0.265911779,1.121441678,1.047485224,0.066929893,0.39296009,0.806804508,1.034162537,0.048462948,24.91282066,24.50922843,24.68625824,22.11075615,23.89650898,21.74958626,22.28447093,24.92216571,21.65417641,in wt_1,not in prowt_3,not in nonpro_wt,0.22142263,1.74916476,1.076204361,0.105952058,0.77676688,-0.36798722,0.983968216,-0.02331638,0.41228137,0.53790755,0.354454262,0.846916853,0.161968293,0.429521839,-0.936575078
A0A8C2MAZ3,24.74519699,23.36283702,24.75706626,24.64680481,25.3679655,25.08029241,23.21081666,22.01362196,22.28867377,in b12_17,in b12_21,not in b12,0.041477417,1.783995961,1.07927331,0.110060252,0.007501584,2.527316775,1.112303374,0.153550328,24.61664836,23.34665337,24.21602855,23.88028299,23.96972061,22.7900433,21.80660169,21.42172196,25.51183545,in wt_1,in prowt_3,not in nonpro_wt,0.476054247,1.146390392,1.05003147,0.070432566,0.680903883,0.633295934,1.027638688,0.03933311,0.153923526,0.063328572,0.589672527,0.777100378,0.050994791,0.253009662,-0.856797635
A0A8C2MB19,24.90461601,25.86970445,25.31283243,25.07195455,25.38242154,25.40563347,21.95323612,21.7394907,26.33308899,in b12_17,in b12_21,not in b12,0.308433159,2.020445689,1.086558607,0.119765993,0.323287776,1.944731251,1.083314899,0.115452667,25.41393745,25.23371414,25.07565492,25.43749626,25.57376084,25.53399485,25.79094868,25.17932849,25.94995817,in wt_1,in prowt_3,in nonpro_wt,0.225685487,-0.398976281,0.98443935,-0.022625768,0.649738345,-0.124994465,0.995125036,-0.007050286,0.454710858,0.476469081,0.359506902,0.753253231,0.73970261,0.864695694,0.053566002
A0A8C2MB47,24.92874018,25.13186312,25.34091794,25.28245209,25.0725349,25.12417106,22.13238013,25.02295151,22.63209601,in b12_17,in b12_21,not in b12,0.168697019,1.871364533,1.08044563,0.111626475,0.166639535,1.897243467,1.081558106,0.113111175,22.05356241,21.95579078,24.59280544,24.6670374,25.12468282,24.63544117,22.30015516,22.57853307,22.16297132,not in wt_1,in prowt_3,not in nonpro_wt,0.609217925,0.520166359,1.023276558,0.033196111,0.00035375,2.46183395,1.110162873,0.150771351,0.313021699,0.32963428,0.700738901,0.018115177,0.075612425,0.304601736,-1.308559878
A0A8C2MB49,21.97499774,27.10119792,21.96595001,22.32028173,26.83493624,23.46066341,27.42426836,23.26075439,27.6344381,not in b12_17,not in b12_21,in b12,0.338853048,-2.425771724,0.907081649,-0.140695678,0.38842311,-1.901193157,0.92717545,-0.109085728,27.22706139,21.5359514,27.01620226,26.57927899,27.06584326,27.63144589,28.60510188,22.41373001,22.38546478,in wt_1,in prowt_3,not in nonpro_wt,0.790378679,0.791639457,1.032353942,0.045937683,0.331734374,2.624090489,1.107245377,0.146974974,0.478934822,0.533794481,0.850168035,0.472187794,0.13143539,0.400392261,2.232959357
A0A8C2MBD6,25.11072684,22.902769,24.94209816,24.74408547,24.5112315,24.13782331,21.4411897,23.50085382,22.23331506,in b12_17,in b12_21,not in b12,0.108705887,1.926745137,1.08604696,0.119086486,0.064446624,2.0725939,1.092560454,0.12771311,24.63514934,24.41476514,24.34223719,24.10530301,23.39052926,24.27510363,23.26498517,24.91278886,24.43390058,in wt_1,in prowt_3,in nonpro_wt,0.650214369,0.260159018,1.010748644,0.015424269,0.649606199,-0.280246238,0.988421439,-0.016801792,0.247924147,0.199496383,0.737244689,0.753253231,0.610939,0.798633674,-0.197607785
A0A8C2MBH9,26.16497753,25.80666038,26.41770376,26.31357423,26.38635231,26.42117946,24.0453315,25.81470301,25.8841935,in b12_17,in b12_21,in b12,0.277711451,0.881704552,1.034921653,0.049521555,0.201994715,1.125625996,1.044582644,0.062926639,26.36015256,26.12019753,26.18830832,26.76923423,26.51553046,26.54048644,25.19381609,25.53597493,26.20643262,in wt_1,in prowt_3,in nonpro_wt,0.186356814,0.577478257,1.022517804,0.032125963,0.074631707,0.963009162,1.03755094,0.053182169,0.425966876,0.363434003,0.317467262,0.190111079,0.264385861,0.539108468,0.163910312
A0A8C2MBL4,21.82624178,22.24042366,22.71507008,22.26443538,22.27921149,23.20822231,22.48052996,20.96419281,21.65911333,not in b12_17,not in b12_21,not in b12,0.346083922,0.559299805,1.025772666,0.036711033,0.183787831,0.882677694,1.040673995,0.057518195,22.39712167,21.7360742,26.33267476,26.69850326,23.13532091,26.74907579,21.44386785,21.13878601,22.39145123,not in wt_1,in prowt_3,not in nonpro_wt,0.32942347,1.830588512,1.084522373,0.117059815,0.072429208,3.869598291,1.178668022,0.237157434,0.484557341,0.345625294,0.459181168,0.18699801,0.080309447,0.312165172,2.085860982
A0A8C2MBN8,24.11549221,23.74866754,24.11206146,22.24564001,21.67538093,22.25231687,22.35228693,22.56462709,23.76480054,in b12_17,not in b12_21,not in b12,0.121130978,1.098168884,1.04796774,0.067594307,0.188541082,-0.836125581,0.963478245,-0.053676003,22.86551193,24.20573783,21.85550783,23.75968524,22.38728302,23.82695538,22.60852386,21.37967864,22.53910821,not in wt_1,in prowt_3,not in nonpro_wt,0.380470211,0.799815628,1.036067096,0.051117435,0.137245284,1.148870976,1.051807489,0.072870674,0.259886094,0.35030933,0.505419675,0.274589093,0.834457526,0.915695629,0.125187035
