geneid,b12_17_baseMean,b12_17_log2FoldChange,b12_17_lfcSE,b12_17_stat,b12_17_pvalue,b12_17_padj
Pou2f1,525.1746204,0.234894735,0.091908853,2.555735695,0.010596357,0.02070892
Pou2f3,3.705894706,3.32426321,1.369446361,2.427450468,0.015205363,0.028681646
Pou5f2,24.48697786,-0.30818613,0.396608896,-0.777052994,0.437127505,0.531142915
Pou6f1,298.795898,-0.194615952,0.136480736,-1.425959134,0.153880139,0.221889491
Pp2d1,12.38084714,-0.436259303,0.59712666,-0.730597598,0.46502498,0.558156952
Ppa1,2352.450526,0.254648509,0.05524715,4.609260533,4.04103681786494e-06,1.31282006229046e-05
Ppara,415.419818,0.103337292,0.110323129,0.936678403,0.348924009,0.44216127
Ppard,4710.599126,-1.021362267,0.03986516,-25.6204232,9.03492030736176e-145,1.29075130241047e-142
Ppargc1a,1.166122819,3.662221546,1.966728549,1.862087957,0.062590693,0.10191609
Ppargc1b,631.0245745,-0.17099001,0.082157007,-2.081258994,0.037410206,0.064566785
Ppat,2191.795966,0.545628627,0.048229058,11.31327558,1.12798323421831e-29,1.4633053784201e-28
Ppcdc,256.6673089,0.325522728,0.122754065,2.651828497,0.008005719,0.016059198
Ppcs,356.1820847,0.210367434,0.115405578,1.822853264,0.068325618,0.10992307
Ppdpf,779.6291304,-0.47345014,0.07292196,-6.492559136,8.43903757544486e-11,4.19346784564171e-10
Ppfia1,2012.238486,0.184537757,0.051235625,3.60174698,0.000316086,0.00080083
Ppfia4,69.47062424,-0.207866226,0.244899968,-0.848780127,0.39600365,0.490083997
Ppfibp2,13.34908006,7.17877997,1.271608492,5.645432548,1.64766462200267e-08,6.75678470214157e-08
Pphln1,1817.020911,0.064455108,0.051779585,1.244797694,0.213206124,0.293123155
Ppia,26592.61413,0.37113596,0.035597105,10.42601518,1.88634030944123e-25,2.07297917275037e-24
Ppib,9625.021273,-0.695922751,0.043994224,-15.81850282,2.31942802091967e-56,7.12600614276636e-55
Ppic,2185.377698,-0.863775954,0.05267845,-16.3971408,2.0045279956787e-60,6.98468001908899e-59
Ppie,859.9916449,-0.287487005,0.071767132,-4.005831008,6.17998227339214e-05,0.000172861
Ppif,967.5723022,0.191662318,0.068103669,2.814273028,0.004888769,0.010255826
Ppig,3346.287319,0.195873738,0.047344938,4.137163304,3.51625864835575e-05,0.000101998
Ppih,321.9952785,0.377155679,0.111094006,3.394923735,0.000686477,0.001661883
Ppil1,1104.544858,0.459218243,0.067358729,6.817501591,9.26373791158365e-12,4.93590958468483e-11
Ppil2,1184.906889,0.312536236,0.063352329,4.933303039,8.08505673396742e-07,2.81719857964981e-06
Ppil3,130.1492948,0.177914859,0.173584807,1.024944874,0.305389199,0.396308977
Ppil4,531.3344982,0.721412688,0.087822699,8.214421772,2.13189021051699e-16,1.52378819362093e-15
Ppil6,8.501579137,-0.299447613,0.64905497,-0.461359403,0.644540773,0.72064728
Ppip5k1,2757.684973,0.376082944,0.047977406,7.838751036,4.55049744741857e-15,3.00970111843442e-14
Ppip5k2,2332.570802,1.346037055,0.05259158,25.59415513,1.77214155181175e-144,2.50046985131561e-142
Ppm1a,1123.98759,0.302840347,0.066746917,4.537143607,5.70212793434292e-06,1.81885627020947e-05
Ppm1b,1332.863398,0.634469015,0.061352175,10.34142661,4.57672904013527e-25,4.93932353160585e-24
Ppm1f,3576.649449,-0.216046038,0.045097447,-4.790648921,1.66242784494251e-06,5.61794436423653e-06
Ppm1h,1.686644797,1.175640778,1.515421728,0.77578456,0.437876202,0.531826473
Ppm1l,859.5611823,-0.84575773,0.08720441,-9.698566042,3.05765571347273e-22,2.97919413037339e-21
Ppm1m,876.8136172,0.49548622,0.076444242,6.481668272,9.07139189766395e-11,4.49791488062479e-10
Ppme1,1033.747467,0.09109402,0.065453724,1.391731659,0.164003672,0.234416954
Ppox,474.6236457,-0.128622365,0.101015159,-1.273297645,0.202912442,0.281203626
Ppp1ca,8377.126747,0.15309543,0.041285298,3.708231159,0.000208712,0.000545228
Ppp1cc,5707.612126,0.562286303,0.041382797,13.58744073,4.75415388272427e-42,9.68542330225592e-41
Ppp1r10,1768.882429,0.255857514,0.054714298,4.676245957,2.92174151802393e-06,9.63989139996983e-06
Ppp1r11,1403.590546,0.134942837,0.057141809,2.361542981,0.018199062,0.033805144
Ppp1r12a,2898.641037,0.174942381,0.047498197,3.683137271,0.000230381,0.000598143
Ppp1r12b,551.0300391,-0.565501774,0.086623443,-6.528276356,6.65308585914583e-11,3.3306227894953e-10
Ppp1r13b,1056.795775,0.172159412,0.067330708,2.556922631,0.01056027,0.02065252
Ppp1r14b,3505.936987,0.203297304,0.047306854,4.297417507,1.72799536467574e-05,5.19991022192707e-05
Ppp1r15b,1552.982667,0.372274928,0.06232929,5.972712483,2.3334093001225e-09,1.03166479269246e-08
Ppp1r16a,629.5076368,0.655306745,0.084298232,7.773671255,7.62434558092253e-15,4.98219815004938e-14
Ppp1r18,2605.814843,0.987240951,0.050422345,19.57943363,2.31580964575766e-85,1.41536836584836e-83
Ppp1r2,2666.502535,0.370062085,0.047467872,7.796053784,6.38731716300446e-15,4.19302974474314e-14
Ppp1r21,532.4633695,-0.059257443,0.087630771,-0.676217296,0.498902693,0.589532555
Ppp1r36,0.163569679,0.954025368,4.080472857,0.23380265,0.815138192,0.861355845
Ppp1r3b,234.2564763,-0.026196476,0.129715237,-0.20195373,0.839952897,0.879838872
Ppp1r7,2124.019725,0.888320219,0.053113059,16.72508123,8.60587786644201e-63,3.21426725933221e-61
Ppp1r8,1335.904499,0.640168028,0.063378515,10.10071038,5.48434573196008e-24,5.69305970668227e-23
Ppp2cb,2596.677602,0.351791793,0.046571992,7.553720147,4.22998572274463e-14,2.6288475707041e-13
Ppp2r1b,2973.446132,0.914086088,0.052353432,17.45990755,2.89402429659973e-68,1.22502976614216e-66
Ppp2r2a,3184.836221,0.286322892,0.046009228,6.223162237,4.8723308418975e-10,2.29254298855688e-09
Ppp2r3a,275.0325703,0.42710583,0.121882683,3.504237172,0.000457917,0.001136243
Ppp2r3c,523.2535746,-0.404838741,0.091987269,-4.401030107,1.07738172954935e-05,3.32345365371647e-05
Ppp2r5a,787.580482,-0.20145356,0.072449994,-2.780587651,0.005426061,0.011254891
Ppp2r5b,720.325338,-0.689744186,0.078340253,-8.804467128,1.31475721222909e-18,1.05670606037737e-17
Ppp2r5c,3320.901031,-0.236183813,0.046613773,-5.066824674,4.04506532461654e-07,1.45472157316056e-06
Ppp2r5d,2927.871655,0.037944638,0.049852981,0.761130765,0.446578967,0.539757933
Ppp2r5e,598.5263883,-0.182979958,0.085286249,-2.145480196,0.031914473,0.055986265
Ppp3cb,942.489851,-1.626658492,0.076454503,-21.27616327,1.88772381358711e-100,1.54105681896337e-98
Ppp3cc,268.0313401,-0.168076193,0.124046875,-1.354940968,0.175436366,0.248427979
Ppp3r1,2396.182502,0.097535273,0.050351552,1.93708573,0.052734865,0.087679192
Ppp4c,2216.097489,0.012905937,0.053975042,0.239109349,0.811020792,0.858487502
Ppp4r1,2469.536095,2.066609227,0.056989053,36.26326691,6.14038727677182e-288,3.89880478812362e-285
Ppp4r3a,1517.305134,0.319380234,0.056934417,5.609616286,2.02775706764642e-08,8.25917160589127e-08
Ppp4r3b,2763.056505,0.293362564,0.047212169,6.213706575,5.17491227359019e-10,2.42891467658572e-09
Ppp6r2,428.8704897,0.007126401,0.096691972,0.073702101,0.941247427,0.957394518
Ppp6r3,3149.640218,0.043727167,0.045342992,0.964364393,0.334863268,0.427280594
Pprc1,2573.597206,0.102371567,0.048729793,2.100800373,0.035658494,0.061814185
Ppt1,2668.561662,-0.440488609,0.049600789,-8.880677502,6.64543589147278e-19,5.45622750026166e-18
Ppt2,478.9929816,-0.628527283,0.093335327,-6.734077065,1.64973727095248e-11,8.6371265550691e-11
Pptc7,465.1287615,0.577474648,0.095465611,6.049033193,1.45717637730451e-09,6.55156129670073e-09
Ppwd1,684.5638173,-0.009522657,0.076824475,-0.123953426,0.901352152,0.926482034
Prag1,949.47894,1.128429226,0.070736518,15.95256963,2.73411676664418e-57,8.72108097749938e-56
Prc1,4702.638482,0.306291365,0.040773063,7.512100912,5.81859075527602e-14,3.59268901901943e-13
Prcc,1263.421009,0.334949929,0.06074507,5.514026557,3.50715643600282e-08,1.39906774544769e-07
Prdm10,386.2881355,-0.113953679,0.09975984,-1.142280095,0.253337612,0.338523977
Prdm15,420.6320009,-0.417862668,0.095845457,-4.359754576,1.30208395103347e-05,3.98327555577129e-05
Prdm16,584.020393,-0.000161745,0.085782454,-0.001885527,0.998495568,0.998932585
Prdm2,1680.678478,-0.845819557,0.055443071,-15.25564033,1.51006341704392e-52,4.12883129028589e-51
Prdm4,1264.589544,0.112593352,0.064117195,1.756055476,0.079078937,0.124695525
Prdx1,5014.856669,-0.627792001,0.044798,-14.01384004,1.28277060074276e-44,2.79253051350267e-43
Prdx2,2691.76832,0.196418058,0.051842405,3.78875282,0.000151405,0.000401116
Prdx3,2672.609604,-0.483223134,0.054265528,-8.904790103,5.34871558161867e-19,4.42013524094865e-18
Prdx5,1534.732024,-0.094768862,0.062491904,-1.516498233,0.129393417,0.191113642
Prdx6,3751.594784,-0.077000588,0.04828067,-1.594853338,0.110745036,0.167465602
Prelid1,2152.744009,0.411997306,0.049833543,8.267469616,1.36832098929852e-16,9.86036606979371e-16
Prelid2,212.133548,0.284596095,0.14630199,1.945264686,0.05174313,0.086382155
Prelid3a,569.092928,-0.317005596,0.084458132,-3.753405272,0.000174448,0.000459289
Prelid3b,2310.394103,0.025341154,0.055086312,0.460026334,0.645497319,0.721505022
Prelp,25.37653849,-2.164140984,0.431863376,-5.011170441,5.40999706407155e-07,1.91664155131041e-06
Prep,1710.41344,0.34745152,0.053159929,6.53596656,6.32000366504095e-11,3.16943053478513e-10
Prepl,1666.860239,-0.216771948,0.053383059,-4.060687986,4.89283233420555e-05,0.000139105
Prex2,3246.179117,-0.844522524,0.054243261,-15.56916935,1.17928714814021e-54,3.43828388165674e-53
Prg3,19.20773318,-3.249538307,0.582689943,-5.57678804,2.45000088169343e-08,9.90154779201722e-08
Prickle1,50.92934488,3.691326163,0.393743116,9.374960508,6.92016713188593e-21,6.25716694227249e-20
Prickle4,118.2727553,-0.536461015,0.199861347,-2.684165908,0.007271101,0.014710819
Prim1,515.0077241,1.012354448,0.090026844,11.24502877,2.45016779080973e-29,3.1149018555244e-28
Prim2,341.3667059,0.643271707,0.106075937,6.064256679,1.32565302110261e-09,5.97261689984516e-09
Primpol,365.7539879,0.162796682,0.10383233,1.567880469,0.116909031,0.175486382
Prkaa1,773.1948648,0.444831393,0.075670424,5.878537112,4.13908018766006e-09,1.79187679790784e-08
Prkaa2,8.630360739,-0.810824362,0.673547468,-1.203811759,0.228662344,0.310931818
Prkab1,987.6470142,0.030500766,0.068786766,0.443410384,0.657468927,0.731737497
Prkab2,158.8838202,0.061671614,0.156599228,0.393818123,0.693715323,0.763748428
Prkaca,1760.065163,0.036240636,0.060563289,0.598392802,0.549577867,0.636127754
Prkacb,2365.315751,-0.293359348,0.050935714,-5.759403861,8.44115200091102e-09,3.56123758650469e-08
Prkag1,660.9842548,0.178344476,0.077846654,2.290971634,0.021965054,0.039967936
Prkar1b,18.7519264,0.81518451,0.455562026,1.789403996,0.073549776,0.117091572
Prkar2a,3240.759231,0.676474388,0.050544781,13.38366438,7.5339503891588e-41,1.49229668973477e-39
Prkar2b,1689.276457,0.599431196,0.064554314,9.285687592,1.60666404742166e-20,1.43457526546736e-19
Prkcd,1088.287855,-0.133878265,0.065911627,-2.031178279,0.042236913,0.071909084
Prkce,151.7331456,0.672918294,0.157970546,4.259770646,2.0463677732146e-05,6.11289526400148e-05
Prkch,0,NA,NA,NA,NA,NA
Prkci,1866.47099,0.572498156,0.053284326,10.74421315,6.30976348551573e-27,7.35860070162849e-26
Prkcsh,6623.066121,-0.68372549,0.038255208,-17.87274267,1.92302940631432e-71,8.68707631808948e-70
Prkd1,570.573748,0.014677383,0.086117199,0.170434982,0.864668063,0.898405253
Prkdc,1313.557493,-0.612203924,0.067820255,-9.026859649,1.7666878625007e-19,1.49345233583732e-18
Prkn,103.7909954,-1.671650025,0.214765391,-7.783609898,7.04838695941014e-15,4.61639051914604e-14
Prkra,211.6913103,-0.38116616,0.145351289,-2.622378947,0.008731828,0.017355837
Prkrip1,302.4020572,0.34673128,0.115125533,3.011766996,0.002597319,0.005715201
Prlh,12.63030924,0.288019859,0.542524554,0.530888155,0.595496287,0.678151361
Prlr,11.4463273,1.330720681,0.63174194,2.106430801,0.035166948,0.061054694
Prmt2,504.6968568,-0.256359307,0.091114333,-2.813600224,0.004899011,0.010271656
Prmt3,2273.5282,0.059543372,0.055175446,1.079164305,0.280514489,0.36914221
Prmt5,5842.526543,0.546993816,0.041438,13.2002947,8.7392489534208e-40,1.67585362900413e-38
Prmt6,203.9153609,-0.021007068,0.136582478,-0.153805003,0.877763489,0.909103663
Prmt7,1357.518052,-0.135483395,0.059453786,-2.278801832,0.022678848,0.041086648
Prmt9,436.740043,0.842364925,0.10106606,8.334795344,7.76323559921611e-17,5.66215824272118e-16
Prnp,2240.796939,0.271367851,0.054882497,4.944524498,7.63299428393702e-07,2.67026298350524e-06
Prodh,58.56337161,-0.646594163,0.258834586,-2.498098003,0.012486167,0.02404455
Prom2,81.05719209,-0.35316059,0.216410608,-1.631900549,0.102700438,0.15654352
Prorp,533.895649,0.261434689,0.088291142,2.961052306,0.003065899,0.006680678
Pros1,117.7137313,-2.542395959,0.208140974,-12.2147788,2.59205493499457e-34,4.07491002091512e-33
Proser1,1372.802595,-0.364917143,0.066243127,-5.508754783,3.61380903737868e-08,1.43960346769609e-07
Proser2,388.4670729,0.699215272,0.103271114,6.770676195,1.28181871141524e-11,6.76045503127125e-11
Prox2,16.87012369,-0.285575674,0.491739967,-0.5807453,0.561412126,0.646942851
Proz,9.767977068,0.651202178,0.60763744,1.071695282,0.28385692,0.373025267
Prpf18,958.1229065,0.286868011,0.068911084,4.162871815,3.14269811790847e-05,9.17208804636771e-05
Prpf19,2894.525274,0.448215174,0.051440804,8.713222601,2.95355866076217e-18,2.3232086671611e-17
Prpf3,1078.614447,0.5676984,0.068398435,8.299874132,1.04221754033937e-16,7.56285985304045e-16
Prpf38a,1271.194864,0.472463572,0.061404829,7.694241268,1.42336251259333e-14,9.0931303277972e-14
Prpf38b,3792.76496,0.276779181,0.053508793,5.172592487,2.30868160540955e-07,8.5115877639438e-07
Prpf39,1624.076848,0.175846027,0.124056063,1.417472245,0.156344903,0.224904456
Prpf4,746.2111174,0.738669142,0.07691363,9.603878263,7.69916725713534e-22,7.38822691702769e-21
Prpf40a,5190.139861,0.488948527,0.0409785,11.93183085,8.07771100942835e-33,1.17905694925615e-31
Prpf40b,325.8005052,-0.636120442,0.118053909,-5.388389499,7.10918509747209e-08,2.75800666934856e-07
Prpf4b,2494.208367,0.165511966,0.062555711,2.645833022,0.008149003,0.016313707
Prph,5.788320094,-0.087200685,0.780250523,-0.111759855,0.911013819,0.933642121
Prr13,2525.304916,0.045554348,0.052816347,0.862504715,0.388409839,0.482777168
Prr14,885.7153291,0.130701651,0.071163541,1.836637825,0.066263379,0.107027157
Prr14l,932.2538697,-0.270781573,0.073761333,-3.671050442,0.000241556,0.000625167
Prr16,11.29409778,1.047781952,0.59126072,1.772114934,0.07637548,0.121016965
Prr18,103.7764456,0.011258182,0.196540061,0.057281869,0.954320663,0.967441091
Prr22,139.2782141,-0.298775907,0.181658996,-1.644707467,0.100030152,0.153208873
Prr3,756.7656905,0.174732293,0.076423936,2.286355576,0.022233465,0.040385612
Prr5,1.307698945,-3.841729934,2.015406322,-1.906181345,0.056626682,0.093456512
Prr5l,62.13783567,0.152905561,0.249958591,0.611723568,0.540720666,0.628357549
Prrc1,1222.976327,-0.596808076,0.065273645,-9.143170654,6.06475812364326e-20,5.25106974205446e-19
Prrc2a,12415.04461,-0.045577458,0.03182343,-1.432198179,0.152087113,0.219830987
Prrc2c,6739.480032,-0.167082608,0.092557272,-1.805180782,0.071046397,0.113708062
Prrt2,7.299693922,0.66090089,0.696626332,0.948716491,0.342764824,0.435612051
Prrx1,2224.011554,0.318720653,0.049650063,6.419340308,1.36866143656652e-10,6.71348993927844e-10
Prss12,5.106929147,1.731029792,0.987284964,1.753323361,0.079546518,0.125277271
Prss36,89.05000936,-0.553138419,0.234013276,-2.363705296,0.018093199,0.033618464
Prss45p,3.730641165,-0.550150227,1.020021875,-0.539351401,0.589644408,0.672291096
Prss53,3.240500659,-0.260738675,1.071094497,-0.243432,0.807670757,0.855898848
Prss56,24.04472091,-0.266131609,0.422325223,-0.63015798,0.528591228,0.617716682
Prtg,201.3640912,-0.67249455,0.141359842,-4.757323859,1.96176303465944e-06,6.57037006299358e-06
Prune1,673.32223,-0.152187499,0.077938537,-1.952660454,0.050859843,0.085074194
Prxl2a,13.30880374,2.639690243,0.631502262,4.18001708,2.91487201148247e-05,8.55523169471832e-05
Prxl2c,302.1273187,-0.281170813,0.115355648,-2.437425629,0.014792257,0.027984861
Psap,27843.06863,-0.916286687,0.041381919,-22.14219922,1.24034655973226e-108,1.20134922298136e-106
Psat1,4828.558668,-0.592811192,0.046505438,-12.74713705,3.23405456313836e-37,5.68646301570897e-36
Psd,498.4032033,-1.782576881,0.110131163,-16.18594446,6.3370004071512e-59,2.10539469922474e-57
Psd2,7.755383837,0.946190174,0.702703782,1.346499333,0.178141535,0.251697318
Psd3,1102.795038,-0.171032861,0.069089676,-2.475519797,0.013304239,0.025418613
Psen1,1840.20908,0.246956368,0.054886317,4.499415892,6.81404328814115e-06,2.14835036524594e-05
Psen2,640.0750065,1.385426544,0.088081272,15.72895699,9.57757495763588e-56,2.88058168923212e-54
Psip1,5209.039137,0.269001204,0.04221292,6.372485056,1.8598954709304e-10,9.03773186108141e-10
Pskh1,635.24821,-0.110954632,0.085846896,-1.292471099,0.196194048,0.273218201
Psma1,3676.690552,0.144748806,0.043914505,3.29615025,0.000980196,0.002321313
Psma2,4014.735611,0.226394016,0.045405502,4.986048135,6.16267971082609e-07,2.17252518245007e-06
Psma3,1679.457823,0.557798787,0.058345254,9.560311189,1.17403154746852e-21,1.11630670183176e-20
Psma4,4390.423879,0.187367842,0.044563212,4.20454078,2.61612769627801e-05,7.7300215720686e-05
Psma5,2625.103281,0.4370155,0.052428174,8.335508762,7.71656618780881e-17,5.6317135990081e-16
Psma6,3077.790169,0.232717195,0.044188498,5.266465432,1.39075419817871e-07,5.24412066347227e-07
Psma7,6230.393966,0.139016145,0.038327985,3.627014124,0.000286718,0.000732267
Psma8,977.102683,-0.20252186,0.068946949,-2.937357811,0.003310219,0.007172037
Psmb1,3582.347603,0.010317389,0.048360264,0.21334435,0.831058383,0.873334092
Psmb10,214.5948938,0.658072108,0.134330804,4.898892061,9.63785689344027e-07,3.33689992230018e-06
Psmb2,2019.742086,0.290080962,0.05999987,4.8346932,1.33351137989155e-06,4.53727346257234e-06
Psmb4,2465.355815,0.027900851,0.054460328,0.512315153,0.608430462,0.689172621
Psmb5,1979.651822,0.194014832,0.058679282,3.306360001,0.000945166,0.0022444
Psmb8,504.5229551,0.351519826,0.093231314,3.770405159,0.000162983,0.000429894
Psmb9,108.2596029,-0.342342734,0.188792818,-1.813324988,0.069781711,0.111903351
Psmc1,3801.143015,0.319635045,0.042981105,7.436640945,1.03277765364055e-13,6.3019838779807e-13
Psmc2,2755.066624,0.365707393,0.045429611,8.049978455,8.28086126088971e-16,5.76031426358542e-15
Psmc3,2760.52699,0.529694992,0.047821493,11.07650461,1.6311689815796e-28,2.00890412612858e-27
Psmc6,3173.385378,0.519002529,0.047096256,11.020038,3.05929903410648e-28,3.72758301287878e-27
Psmd13,2646.823434,0.537038211,0.053789074,9.984150504,1.78826243116365e-23,1.81510224918022e-22
Psmd14,1410.558487,0.414944753,0.059012455,7.031477582,2.04357703616777e-12,1.14369698808685e-11
Psmd2,9081.696852,0.579937544,0.040008747,14.49526893,1.29793040881988e-47,3.10986302775731e-46
Psmd4,1967.110803,0.380466424,0.05789955,6.571146458,4.99293176292267e-11,2.52832153825624e-10
Psmd6,1727.419732,0.554503776,0.058560537,9.468898445,2.8281025729333e-21,2.63856198416773e-20
Psmd7,3078.948664,0.396328105,0.044877062,8.831418337,1.03356643533729e-18,8.37775233295737e-18
Psmd9,666.2904103,0.537704969,0.08269586,6.502199393,7.91540854801853e-11,3.94183896711564e-10
Psme1,1409.560497,-0.301366235,0.05863215,-5.1399486,2.7481363433481e-07,1.00829695884833e-06
Psme2,1089.449353,0.36865734,0.067491936,5.462242811,4.7015639993717e-08,1.85995759601312e-07
Psme3ip1,891.3039981,0.266535331,0.077349287,3.445866671,0.000569231,0.001396682
Psme4,2439.821111,0.059541667,0.05209301,1.142987659,0.253043715,0.33821034
Psmf1,973.0777676,0.32698098,0.066705599,4.901852075,9.49373151820491e-07,3.29030497317598e-06
Psmg1,1283.472958,0.220610759,0.059122901,3.731392634,0.000190424,0.000499508
Psmg2,636.4679687,0.19876653,0.081756729,2.431194749,0.015049123,0.028405686
Psmg3,354.8918989,0.094762109,0.114546844,0.827278221,0.408079385,0.501930617
Psmg4,267.3586362,-0.165383765,0.127764694,-1.294440272,0.195513388,0.272403085
Psors1c2,78.45852895,0.451242549,0.224199523,2.012682915,0.044147998,0.074783973
Pspc1,1054.880238,0.264049697,0.066967923,3.942928009,8.04928232666604e-05,0.000221515
Psph,841.7288394,-0.449602941,0.078720112,-5.711411351,1.12043056973473e-08,4.67350400784606e-08
Psrc1,403.1745169,0.725202755,0.100652506,7.20501441,5.80377119438574e-13,3.36024827662789e-12
Pstk,219.3471706,-0.075084266,0.13577003,-0.55302533,0.580246066,0.66422599
Pstpip1,557.3875938,0.927029773,0.098841892,9.378915687,6.66546513905267e-21,6.04600008525658e-20
Ptbp1,6891.885502,0.692542138,0.037211834,18.6108037,2.62648062119171e-77,1.38972439905556e-75
Ptbp2,202.5425962,0.144093702,0.149056302,0.966706541,0.333690756,0.42588084
Ptbp3,4013.759784,0.533133723,0.044977301,11.85339514,2.06645427577652e-32,2.95958720775061e-31
Ptcd1,490.5567924,-0.336067669,0.097960366,-3.430649389,0.000602138,0.001471422
Ptcd2,395.7833666,0.004148663,0.10168847,0.040797768,0.967457119,0.977895764
Ptch1,2182.11568,-2.478116463,0.056870279,-43.5748957,0,0
Ptdss2,697.4666822,-0.116356581,0.079426351,-1.464961941,0.142931302,0.208123563
Pten,4075.102816,0.109448232,0.044034444,2.485514079,0.012936447,0.024807157
Pter,460.999411,-0.058471921,0.09807571,-0.596191667,0.551047192,0.637634743
Ptgdr2,10.29561975,-0.248378885,0.630889417,-0.393696388,0.693805208,0.763773813
Ptger1,754.8116729,0.671429439,0.076003095,8.834238077,1.0078280512023e-18,8.17492320595532e-18
Ptger4,258.2359734,0.656917881,0.122297385,5.371479362,7.80933073355909e-08,3.01529868087321e-07
Ptges3,12262.24818,-0.186640677,0.033508699,-5.569917107,2.54860559202026e-08,1.02962224500529e-07
Ptgfrn,11743.32208,-0.392892322,0.045276316,-8.677656534,4.04006952164012e-18,3.16476727641021e-17
Ptgis,166.061983,-0.160484137,0.153752596,-1.043781644,0.296586426,0.386685633
Ptgr1,2423.077199,-0.407566546,0.048933004,-8.329072735,8.14779991295784e-17,5.93128695574491e-16
Ptgr2,888.0267777,0.175710422,0.070509412,2.492013716,0.012702113,0.024419252
Ptgs2,702.7674253,-1.43370387,0.081697453,-17.5489421,6.05982476645968e-69,2.58424392745775e-67
Ptk2,2436.425297,0.101180356,0.047714883,2.120519834,0.033962231,0.05920584
Ptk2b,46.01841678,4.229874138,0.461004796,9.175336511,4.5016621861444e-20,3.9214555735857e-19
Ptk6,1.327576253,3.850498494,1.897202674,2.029566238,0.04240065,0.072155602
Ptma,22997.06749,0.455059913,0.034798883,13.07685391,4.46542648798826e-39,8.42167645729667e-38
Ptp4a1,9109.927016,0.208245557,0.037564298,5.543709527,2.96129935427574e-08,1.18836693539387e-07
Ptp4a2,10761.54301,0.270841475,0.037049188,7.31032142,2.66504119548047e-13,1.57899200742075e-12
Ptp4a3,389.312231,-0.086529537,0.110691225,-0.781719934,0.434379184,0.528533982
Ptpdc1,532.034457,0.05431575,0.087843255,0.618325793,0.536360603,0.62456091
Ptpmt1,1132.879236,-0.178873027,0.062845257,-2.84624547,0.004423808,0.009357709
Ptpn1,1469.127443,-0.352472129,0.056408862,-6.248523983,4.14349609208424e-10,1.96253695965316e-09
Ptpn11,7866.354482,-0.0446663,0.042453408,-1.052125194,0.292742115,0.382458805
Ptpn12,2274.797031,-0.030449508,0.049149633,-0.619526655,0.535569468,0.624084772
Ptpn13,1289.430716,0.179953305,0.064927323,2.771611354,0.005577959,0.01154482
Ptpn14,1837.224265,-0.096818632,0.063395134,-1.527224973,0.126705078,0.187920107
Ptpn2,1104.915802,0.51173777,0.063820984,8.018330923,1.07191699697668e-15,7.39791024060774e-15
Ptpn21,1791.152911,0.112416798,0.059540218,1.888081747,0.059014977,0.096950147
Ptpn22,7.181331976,-0.633064897,0.713007491,-0.887879729,0.37460545,0.468625842
Ptpn23,3086.414759,-0.369291329,0.047351904,-7.798869693,6.24641229855313e-15,4.10524704773799e-14
Ptpn3,23.97459865,-0.734746659,0.421756274,-1.742111982,0.081488851,0.128018705
Ptpn4,282.3693498,0.280677702,0.11917737,2.355125837,0.018516434,0.034304478
Ptpn9,2664.728671,0.317300417,0.045791832,6.929192522,4.23249480954502e-12,2.30678031370005e-11
Ptpra,2725.035899,0.391609958,0.046538007,8.414841561,3.93426301590969e-17,2.90657349766204e-16
Ptpre,32.89508142,-0.31001402,0.346838074,-0.893829261,0.37141325,0.465396562
Ptprj,603.6708179,-0.551623981,0.087229766,-6.323804431,2.55200679553693e-10,1.22859670034505e-09
Ptprm,598.9148429,-1.183708152,0.091488429,-12.93833734,2.73484236398933e-38,5.04137312548937e-37
Ptprq,6.564987192,1.337998265,0.850848141,1.572546498,0.115823864,0.174109029
Ptprr,45.61965403,0.42491059,0.284856164,1.491667177,0.135786418,0.199345276
Ptprs,6043.958112,-0.095420295,0.043677603,-2.184650431,0.028914487,0.051306268
Ptpru,103.2142174,0.475071243,0.198981543,2.387514112,0.016962752,0.031682838
Ptprz1,27.9171105,-0.226532536,0.37097001,-0.61064919,0.54143185,0.629056076
Pts,342.9134827,0.109254908,0.10767563,1.014666991,0.310264594,0.401632579
Pttg1ip,1803.669082,-0.177662747,0.057544841,-3.087379212,0.002019298,0.004531162
Puf60,1893.294883,0.325104765,0.051266473,6.341469306,2.27584103581284e-10,1.09934857135693e-09
Pum1,1964.014996,-0.04988437,0.058294986,-0.855723156,0.392150929,0.486105528
Pum3,4403.117508,0.279597431,0.039923959,7.003249185,2.50093437638376e-12,1.39023244103551e-11
Pura,177.9184612,-1.006835958,0.154835716,-6.502607938,7.89393407240955e-11,3.93285843563944e-10
Purb,3539.640426,-0.095101666,0.044125444,-2.155256852,0.03114174,0.054748339
Purg,322.7280504,-0.816937636,0.125090189,-6.530789053,6.54240911131884e-11,3.27808828291376e-10
Pus1,1221.794847,-0.207398487,0.068214261,-3.040397768,0.002362659,0.005244286
Pus10,439.9728078,0.040345958,0.093767687,0.430275713,0.666995092,0.739765599
Pus3,572.8868454,-0.150674423,0.084922346,-1.774261201,0.076019955,0.120604118
Pus7,1511.565141,0.336812615,0.056541352,5.95692539,2.57027510510239e-09,1.13288369364501e-08
Pus7l,310.8696469,0.070382484,0.115556355,0.609074974,0.542474745,0.629883558
Pusl1,297.1892445,-0.949041447,0.122266703,-7.76205967,8.3561071780768e-15,5.4448089474481e-14
Pwp1,1297.560989,0.330972656,0.05980405,5.534284983,3.12500521412196e-08,1.25186416376445e-07
