geneid,wt1_1_baseMean,wt1_1_log2FoldChange,wt1_1_lfcSE,wt1_1_stat,wt1_1_pvalue,wt1_1_padj
Unc45a,1168.357725,0.103862649,0.066822749,1.554300739,0.120112697,0.176111913
Unc50,264.325206,-0.260347634,0.113994407,-2.283863228,0.02237957,0.039140294
Unc5a,9.17544896,-2.094836201,0.689205388,-3.039494814,0.002369753,0.004857569
Unc5b,11974.29821,-1.808829205,0.031594938,-57.2506014,0,0
Unc5c,12.86820853,-0.284620293,0.538065002,-0.528970092,0.596826197,0.674888586
Unc80,3.188765526,0.566455486,1.04583381,0.541630497,0.588073078,0.667101048
Unc93b1,1023.219771,-0.412104921,0.063540833,-6.485670763,8.83378824731074e-11,3.60602676562242e-10
Ung,371.5438404,1.149397912,0.101366927,11.33898351,8.41158007509315e-30,7.88620105728815e-29
Upb1,851.6732545,0.038548722,0.069547567,0.554278518,0.57938825,0.658555381
Upf1,7307.779588,-0.18017254,0.036348337,-4.956830393,7.16524732622321e-07,2.17390182804618e-06
Upf2,1299.182473,0.732337812,0.061472694,11.91322129,1.00998566146326e-32,1.04167862901864e-31
Upf3a,654.6548153,-0.121646191,0.078777475,-1.544174801,0.122545992,0.179243102
Urb1,758.5576473,0.090185097,0.069922066,1.289794514,0.197122013,0.271354145
Urb2,951.8208243,0.035048327,0.069922082,0.50124834,0.616196357,0.692887725
Urgcp,1270.720593,0.362132268,0.059708608,6.064992685,1.31959657884428e-09,5.00947416821139e-09
Urod,333.1411356,0.483205819,0.10264727,4.707439533,2.50847654399452e-06,7.29518299267973e-06
Uros,383.7867539,-0.625513125,0.102379763,-6.10973407,9.97972887899568e-10,3.81766350896162e-09
Usb1,508.3490626,-0.244106313,0.087267913,-2.797205797,0.005154669,0.010076757
Use1,230.6751039,-0.428539843,0.129464979,-3.310083139,0.000932683,0.002015878
Usf1,818.8722214,-0.275325926,0.070143841,-3.925161792,8.66714644478804e-05,0.000213331
Usf3,679.0628928,-0.402585986,0.074495414,-5.404171401,6.51086631123333e-08,2.15671268079603e-07
Ush2a,26.49715888,-0.154643686,0.360565427,-0.428892164,0.668001703,0.738722177
Uso1,3635.942172,-0.124271005,0.040495326,-3.068774016,0.002149391,0.00443048
Usp1,3255.504472,1.0203407,0.043991672,23.19395156,5.24040291480479e-119,3.08967672884212e-117
Usp10,3157.216289,0.574563937,0.04324484,13.28630048,2.77986346550461e-40,3.64216246488451e-39
Usp12,1124.810265,-0.110725529,0.065055691,-1.702011427,0.088753226,0.135625839
Usp13,514.6643905,-0.249790562,0.086768884,-2.878803456,0.00399187,0.007937937
Usp15,1555.837018,0.099704097,0.060218784,1.655697611,0.097783071,0.147707709
Usp16,1465.292268,-0.01703731,0.058012171,-0.293685101,0.76899854,0.824349138
Usp19,3275.97734,0.297621922,0.046606291,6.385874497,1.70420730022125e-10,6.85398139941302e-10
Usp21,975.0471054,0.162491173,0.064496846,2.519366192,0.011756632,0.021636742
Usp24,3259.191843,0.297435316,0.045206259,6.579516224,4.71981408515104e-11,1.96309940021664e-10
Usp25,2391.043379,-0.407681339,0.044654776,-9.129624518,6.87372817217468e-20,4.46968179837032e-19
Usp28,2581.196789,0.075298251,0.046607711,1.615574958,0.106186242,0.158413752
Usp3,519.6018364,0.067098306,0.085038981,0.789029991,0.430094478,0.521843708
Usp30,850.4743986,0.044508496,0.06700948,0.664211935,0.506554676,0.592915716
Usp31,1502.03107,-0.255185943,0.053861955,-4.737777251,2.16075126997292e-06,6.32088824193103e-06
Usp33,1138.147536,-0.267294582,0.061354797,-4.356539285,1.32134986576629e-05,3.56873666225143e-05
Usp34,3995.920781,0.02436275,0.044286799,0.550113141,0.582241774,0.66140445
Usp35,287.6861786,-0.626456364,0.117772378,-5.319213013,1.04217061750965e-07,3.39611040543459e-07
Usp37,579.5079807,0.561371671,0.082562197,6.799378997,1.05071072152017e-11,4.56438633982063e-11
Usp38,977.0591565,0.397834005,0.063086499,6.306167084,2.86030254125511e-10,1.13361540079265e-09
Usp4,2840.96677,-0.054229639,0.043981098,-1.233021498,0.217567744,0.295165443
Usp40,1093.823883,0.349377194,0.067616479,5.167042068,2.37827749147907e-07,7.50834610751796e-07
Usp42,667.083636,0.183756952,0.075565349,2.43176209,0.015025573,0.027146186
Usp45,283.8297761,-0.011639596,0.112846314,-0.103145562,0.917847445,0.938273221
Usp46,804.1179759,-0.210587445,0.071048013,-2.964015954,0.003036525,0.006140696
Usp47,4087.57839,0.427218075,0.040199389,10.62747694,2.22038169473116e-26,1.83369861547545e-25
Usp48,3865.563927,0.358335436,0.041738141,8.585323279,9.05813464338679e-18,5.3990069854642e-17
Usp49,119.7546225,0.239417746,0.166448387,1.438390309,0.150323341,0.214068522
Usp50,21.348225,-0.101514385,0.398820782,-0.254536347,0.799081228,0.84895886
Usp53,206.2638468,0.237925604,0.128884528,1.846036977,0.064886837,0.102879905
Usp54,776.8028835,0.152196095,0.069155049,2.200795144,0.027750529,0.047609203
Usp6nl,820.0014701,0.117589912,0.068433165,1.718317616,0.085738698,0.131511228
Usp8,3069.369943,0.091795263,0.045661746,2.010331886,0.044396074,0.073223114
Uspl1,434.7551983,0.569480066,0.093980487,6.059556427,1.36497438664809e-09,5.17143989217651e-09
Ust,920.500466,-0.683305605,0.06605968,-10.343762,4.46651624829744e-25,3.5306159535609e-24
Utp11,1376.941141,0.487766787,0.065097333,7.492884357,6.73762622359006e-14,3.34338259199232e-13
Utp20,2521.93816,0.523197559,0.047709969,10.9662105,5.55521331310076e-28,4.88022502882078e-27
Utp25,1380.981797,0.53017558,0.056976626,9.305141642,1.33813859042613e-20,8.9037982532252e-20
Utp3,1130.336173,0.69875289,0.067901164,10.29073505,7.75818373445155e-25,6.08628981856357e-24
Utp4,1390.857356,0.664243025,0.059336077,11.19458947,4.33405110425221e-29,3.95003000242524e-28
Utrn,3137.323041,-0.161124157,0.048949179,-3.291662069,0.000995972,0.002142951
Uvrag,1378.242689,0.364561259,0.056672064,6.432821301,1.25256882683355e-10,5.06250255877106e-10
Uvssa,773.91638,0.175733515,0.069732879,2.520095502,0.0117323,0.02160239
Uxs1,1116.852069,0.198331339,0.066702966,2.973351141,0.002945673,0.00597069
Vac14,984.1178572,-0.037991683,0.063121778,-0.601879167,0.547254573,0.630362317
Vamp3,3534.035089,-0.033965958,0.042270726,-0.80353383,0.421666252,0.513688208
Vamp4,764.3815227,0.120514257,0.072008162,1.673619396,0.094205424,0.143040175
Vangl1,1171.67634,0.520437344,0.063663091,8.17486762,2.96190895014622e-16,1.64938240368902e-15
Vangl2,159.2136061,-1.314170202,0.15322158,-8.576926297,9.74420130081359e-18,5.79886443697741e-17
Vapa,4047.742412,-0.164186809,0.043600778,-3.765685284,0.000166093,0.000397192
Vapb,2134.620998,-0.936225211,0.048676603,-19.23357758,1.93787153740615e-82,6.71678019540957e-81
Vars1,3445.789087,0.151461445,0.03992624,3.793531408,0.00014852,0.000356585
Vars2,592.617318,-0.382508752,0.080731903,-4.73801236,2.15824651159142e-06,6.31679211862403e-06
Vash1,474.1228445,-0.944747162,0.087287029,-10.8234542,2.66538616002259e-27,2.28193764209119e-26
Vash2,1765.364583,0.099127092,0.054058128,1.833713007,0.066696607,0.105369584
Vav1,4.077404198,3.351024004,1.269869905,2.638871897,0.008318241,0.01572109
Vav2,653.8382918,0.047181094,0.074225242,0.635647554,0.525006167,0.610514492
Vax1,72.0711536,-0.290790071,0.219680218,-1.323697119,0.185603656,0.257419015
Vcam1,40.84168804,0.457971091,0.285735043,1.602782377,0.108982709,0.161973002
Vcan,270.2255641,0.05403,0.1228322,0.439868372,0.660032444,0.731065131
Vcl,2273.195119,-0.318075934,0.046177977,-6.888043874,5.65647680785041e-12,2.5009192782448e-11
Vcp,8355.380861,0.606504551,0.038150236,15.89779284,6.56368255749012e-57,1.34303043099413e-55
Vcpip1,541.4226827,0.383559372,0.091666468,4.184293106,2.8605483416362e-05,7.45136687124455e-05
Vcpkmt,405.8224792,0.312194685,0.09682797,3.224220079,0.001263163,0.002679536
Vdac2,4608.991761,0.081861931,0.043917937,1.863974876,0.062325233,0.09921726
Vdac3,2893.888339,0.450107454,0.045835993,9.819956471,9.23834280229106e-23,6.69209404513015e-22
Vdr,373.3307332,1.468553457,0.104046233,14.11443181,3.09500401671065e-45,4.67027123260375e-44
Vegfa,3605.860181,-0.748527374,0.043410018,-17.24319414,1.25885143901774e-66,3.17853041048233e-65
Vegfb,1765.095871,-0.335823881,0.052852015,-6.354041226,2.09730586127682e-10,8.37896767072449e-10
Vegfc,676.1802985,0.302176335,0.083709328,3.609828713,0.000306399,0.000708428
Veph1,25.71718352,-0.212388855,0.355413185,-0.597582937,0.550118252,0.632832402
Vezt,948.2498586,0.105234226,0.068870694,1.527997173,0.12651324,0.184197866
Vgf,100.8132434,-0.488812052,0.178934809,-2.731788498,0.006299156,0.012158244
Vgll3,1207.477234,0.401502882,0.061502732,6.528212181,6.65593642656448e-11,2.73654208652209e-10
Vil1,4.044527064,-0.440454442,0.919130486,-0.479207738,0.63179085,0.706657585
Vill,311.4440742,-0.047814838,0.106821577,-0.447614044,0.654431765,0.726172927
Vim,23963.26228,0.230221878,0.033044415,6.967043486,3.23670650011105e-12,1.45413973544684e-11
Vipas39,653.1313858,0.089784768,0.074879973,1.199049139,0.230508839,0.310439197
Virma,999.1111774,0.227038847,0.062530915,3.630825592,0.000282516,0.000656926
Vkorc1,305.745926,-0.903365114,0.108995204,-8.28811805,1.15054358450699e-16,6.55389004108739e-16
Vkorc1l1,3864.808319,-0.242871148,0.041639701,-5.832682265,5.45433719264276e-09,1.97426293700784e-08
Vmac,355.6120355,-0.307868618,0.098879724,-3.113566713,0.001848407,0.003843316
Vnn1,290.3264018,0.04203322,0.110708008,0.379676419,0.704185627,0.770173571
Vpreb1,12.04679914,0.52884622,0.549325774,0.962718745,0.335688687,0.426196826
Vps11,3256.142018,-0.040517639,0.043554407,-0.93027645,0.352227968,0.44345443
Vps13a,3087.442676,0.526103893,0.046466979,11.32210243,1.01996015374946e-29,9.51574570847174e-29
Vps13c,1913.440609,-0.248698999,0.054821762,-4.536501345,5.71951248097916e-06,1.6061817765146e-05
Vps13d,2010.473755,-0.185305271,0.055650107,-3.32982775,0.000868997,0.001887503
Vps16,1326.669505,-0.248523553,0.061484665,-4.04204125,5.29879081535939e-05,0.000133851
Vps18,996.7064217,-0.182132025,0.064916709,-2.805626282,0.00502189,0.009834553
Vps26a,2606.477168,0.193528077,0.048632247,3.979418767,6.90839599065373e-05,0.000172454
Vps26b,1815.155511,-0.076374617,0.051071044,-1.495458297,0.134794876,0.194546851
Vps26c,1428.917589,-0.354346692,0.054136368,-6.545446313,5.93179654015886e-11,2.44585035422989e-10
Vps28,332.114611,0.053291828,0.106204935,0.501782969,0.615820194,0.692600923
Vps29,1256.750312,0.232863582,0.058481712,3.981818857,6.83898947848083e-05,0.000170796
Vps33a,1489.184959,0.328696239,0.060974212,5.390741912,7.01673878899401e-08,2.31489640232228e-07
Vps33b,399.3954127,0.03110465,0.094267362,0.32996203,0.741428652,0.801707405
Vps35,3257.385377,0.137619335,0.04425047,3.110008417,0.00187082,0.003887092
Vps35l,2117.533987,-0.064995553,0.04939717,-1.315774832,0.188249629,0.260488659
Vps36,1913.088357,0.032081044,0.056702318,0.565780109,0.57154327,0.651905856
Vps37a,691.9472732,0.172988269,0.072980735,2.370327838,0.017772319,0.031648728
Vps37b,2419.575724,0.514945892,0.047497876,10.84145093,2.18970315666068e-27,1.87749810388942e-26
Vps37c,1092.233245,0.718590476,0.06239129,11.51748066,1.07714459928369e-30,1.0388178690225e-29
Vps37d,97.3205407,-0.314518453,0.20716629,-1.518193206,0.1289657,0.187267954
Vps39,2484.696787,-0.162014922,0.048930521,-3.31112193,0.000929227,0.002008833
Vps41,1674.760063,0.302804716,0.057304259,5.284157231,1.26284757177682e-07,4.08035325592747e-07
Vps45,495.6715184,0.215247405,0.088221798,2.439843788,0.014693614,0.026584239
Vps4a,1242.743895,0.308875663,0.060345637,5.118442359,3.08069357868584e-07,9.63812175957565e-07
Vps4b,1574.771198,0.025205171,0.055228563,0.456379272,0.648117268,0.721054889
Vps50,1159.987123,0.624609,0.062202409,10.04155641,1.00082367384534e-23,7.56104437347621e-23
Vps51,721.5444705,0.897690694,0.078317967,11.46212972,2.04425258869659e-30,1.95339691808785e-29
Vps52,1203.945218,0.379809473,0.061767587,6.149009407,7.79683555477697e-10,3.00168983761491e-09
Vps54,1085.850129,-0.081486392,0.072677667,-1.121202652,0.262201611,0.345879962
Vps72,984.4782263,0.12123205,0.063053621,1.922681806,0.054520023,0.088091542
Vps8,578.0973136,-0.44068777,0.081986051,-5.375155433,7.65166457111626e-08,2.5185536507749e-07
Vps9d1,247.6980787,-0.475292288,0.121693153,-3.905661707,9.39678948677578e-05,0.000229806
Vrk1,719.8012157,0.702112738,0.07238411,9.699818688,3.0203488162539e-22,2.14044298391029e-21
Vrk2,149.2059171,0.651367971,0.1508939,4.316728322,1.58358867558163e-05,4.24790977281958e-05
Vsig10,631.5307011,-0.132309396,0.075703109,-1.747740589,0.080508957,0.124659733
Vstm2l,8.38907248,0.625235699,0.638381601,0.979407455,0.327378695,0.417546556
Vstm4,2098.726006,-0.936326338,0.05192112,-18.03363134,1.06089792485704e-72,3.01854489167037e-71
Vstm5,77.68833321,0.409803573,0.205683184,1.992401928,0.046326976,0.076078672
Vta1,929.9442038,0.061964576,0.068031148,0.910826562,0.362386765,0.45384647
Vti1a,467.7065313,-0.380130206,0.088277705,-4.306072599,1.66178538179907e-05,4.4461991104135e-05
Vti1b,854.4969168,-0.112834904,0.071119007,-1.586564661,0.112611276,0.166586624
Vwa1,5.429205316,0.315101135,0.82359134,0.382594036,0.702020793,0.768246635
Vwa3a,155.5633126,0.234675848,0.15323616,1.531465208,0.125654459,0.183180691
Vwa8,2185.566257,0.165666039,0.049446973,3.350377777,0.000807014,0.001763253
Wac,4172.663693,0.178089441,0.042200792,4.220049708,2.44248457504509e-05,6.41201252452736e-05
Wapl,3033.633886,0.276035093,0.042528686,6.490562491,8.55164849910731e-11,3.49834604909833e-10
Wars1,1669.142857,-1.175508396,0.054543278,-21.55184706,5.08764118947556e-103,2.48685640706074e-101
Wars2,152.9243757,0.239565509,0.150692855,1.589760236,0.11188886,0.165667933
Wasf1,378.5174357,-0.027385343,0.100934969,-0.2713167,0.786147464,0.83856707
Wasf2,2627.91835,0.20926727,0.047694461,4.387663994,1.14574597634034e-05,3.11876308362227e-05
Washc1,964.6641332,-0.118016774,0.069428112,-1.699841323,0.089160776,0.136139496
Washc3,567.0157779,-0.505158302,0.085465962,-5.910637304,3.407866529108e-09,1.25536803091586e-08
Washc4,1180.932872,0.114661206,0.062129956,1.845505976,0.06496397,0.102973654
Wasl,2073.679189,-0.093933882,0.050221375,-1.870396464,0.061428783,0.09798058
Wbp1l,1019.503564,-0.176454642,0.067866623,-2.600020968,0.009321806,0.017464836
Wbp4,1433.411673,0.790934014,0.057584705,13.73514054,6.25346046272704e-43,8.76557362410194e-42
Wdfy1,584.9248784,-0.824808657,0.081446902,-10.12694946,4.19533906063683e-24,3.2012200250543e-23
Wdfy2,1510.100814,-0.012735071,0.054193251,-0.234993663,0.814213652,0.860003301
Wdfy3,1207.139819,-0.060686361,0.065725762,-0.923326854,0.355836898,0.446996723
Wdfy4,355.6557638,0.129977108,0.099073555,1.311925337,0.189545328,0.262123015
Wdhd1,920.9760051,0.995051037,0.067199988,14.80730968,1.31394915568792e-49,2.216659357339e-48
Wdpcp,214.0095352,-0.79502721,0.129198854,-6.153515942,7.57837550917879e-10,2.92151867455298e-09
Wdr1,3238.289356,-0.566188668,0.043983765,-12.87267392,6.4142505518953e-38,7.82990371532321e-37
Wdr11,1074.300084,-0.13673114,0.061730723,-2.214960945,0.026762745,0.046080428
Wdr12,649.3723625,0.286210248,0.086588856,3.305393581,0.000948431,0.002047208
Wdr18,842.7999145,0.026647223,0.071072545,0.374929913,0.707712591,0.772848637
Wdr20,626.066504,0.210534397,0.076717008,2.744298844,0.006064031,0.011732135
Wdr25,267.8568408,-0.295025453,0.113783894,-2.59285777,0.009518212,0.017796623
Wdr26,4644.423495,-0.437032546,0.036937568,-11.83165452,2.67810271342808e-32,2.72527925588883e-31
Wdr27,23.51890589,0.100348858,0.385408277,0.260370272,0.794578172,0.845273915
Wdr3,2076.455941,0.302541357,0.047970306,6.306846484,2.84778037821854e-10,1.12943522767211e-09
Wdr33,880.594097,0.428020966,0.067242568,6.365327457,1.94873531844199e-10,7.80722752095952e-10
Wdr36,728.9978359,0.510767036,0.072917635,7.004712003,2.47494397983793e-12,1.11935188775746e-11
Wdr37,319.154546,0.139068726,0.104480391,1.331050981,0.183172237,0.254417006
Wdr4,455.5616346,0.099627237,0.089768292,1.109826582,0.267073762,0.351205989
Wdr41,313.1814397,-0.183349879,0.106941081,-1.714494359,0.086437972,0.132477224
Wdr46,1833.621203,0.214263952,0.051126765,4.190837254,2.77926965988997e-05,7.24955219380193e-05
Wdr47,592.4113576,-0.625263725,0.079743355,-7.840950868,4.47147384505532e-15,2.36016233685938e-14
Wdr48,1926.234664,-0.053150945,0.053354546,-0.996183999,0.319160753,0.408667009
Wdr5,1799.014928,0.091720714,0.050767123,1.806695125,0.070809828,0.111222578
Wdr53,258.3535609,0.638958727,0.120190295,5.316225613,1.05941779601848e-07,3.4493654286534e-07
Wdr55,1335.119617,0.004869003,0.055952473,0.087020331,0.930655352,0.947977194
Wdr59,956.4137731,-0.144455503,0.069248208,-2.086054029,0.036973729,0.061927883
Wdr5b,606.5203946,-0.293794367,0.077541597,-3.788861459,0.000151339,0.000362897
Wdr6,1899.502314,0.616444401,0.055049513,11.19799923,4.17045911260943e-29,3.81308643725233e-28
Wdr61,1976.449782,0.188122472,0.048768366,3.85746925,0.000114567,0.000277343
Wdr7,1307.518684,-0.048823172,0.056163142,-0.86930984,0.384677682,0.476390573
Wdr70,727.7296404,0.65054399,0.081628015,7.969616678,1.59167292218363e-15,8.60375939694536e-15
Wdr73,307.5477775,0.611505638,0.119886914,5.100687127,3.38422598470295e-07,1.0547350630254e-06
Wdr74,765.8008574,1.251865476,0.079335846,15.77931708,4.3183496040659e-56,8.68071753450012e-55
Wdr75,1532.368773,0.433570572,0.053846618,8.05195553,8.14815148603205e-16,4.461395725095e-15
Wdr76,832.4389366,0.828621524,0.068859184,12.03356586,2.36711713151933e-33,2.50463327940038e-32
Wdr77,1476.033034,0.271267423,0.057723763,4.6994064,2.60918772121722e-06,7.56499091388658e-06
Wdr82,3555.710594,0.306460722,0.041769718,7.336911515,2.18579012661072e-13,1.0557883221357e-12
Wdr83,271.5741211,0.223736674,0.11284661,1.98266189,0.047405209,0.077675702
Wdr83os,658.727724,-0.273274554,0.077280263,-3.536149384,0.000406005,0.000923972
Wdr89,170.1654158,0.929037333,0.148801011,6.243488032,4.2791906680345e-10,1.67220303590634e-09
Wdr91,575.7461469,0.039734011,0.080984536,0.490637018,0.623683199,0.69951838
Wdr92,457.6456671,0.461649911,0.089211574,5.174775978,2.28184598531729e-07,7.21186912961015e-07
Wdr93,66.39600291,-1.315853178,0.23135077,-5.687697434,1.28763696681411e-08,4.53168973120609e-08
Wdr97,9.244667636,-1.059857464,0.606795323,-1.746647383,0.080698523,0.124866855
Wdsub1,5.86336629,-0.895941913,0.753078646,-1.189705641,0.234162107,0.314322988
Wdtc1,2083.235138,-0.491286126,0.049812579,-9.86269206,6.04076482515018e-23,4.42911974808126e-22
Wee1,813.6570732,0.195305734,0.070444846,2.772463084,0.005563383,0.010823945
Wfs1,760.8232805,-0.142680734,0.070637626,-2.019897077,0.043394065,0.071663487
Whamm,400.4380766,0.454848138,0.095031558,4.786285167,1.69896613710219e-06,5.02471506941787e-06
Whrn,444.6639967,-0.852496167,0.094986243,-8.974943517,2.83497210328337e-19,1.8014672731864e-18
Wipf1,4326.323447,-0.103881967,0.037930143,-2.738770762,0.006166936,0.011915103
Wipi2,1910.461442,0.225871309,0.057675416,3.916249292,8.99372501661837e-05,0.000220704
Wiz,1760.301169,-0.113662136,0.051365076,-2.212829093,0.026909431,0.046312078
Wls,3185.252263,-0.364420971,0.043407644,-8.395317809,4.64635751371593e-17,2.6881657684311e-16
Wnt11,17.13222831,2.086348197,0.506117796,4.122258124,3.75176461600054e-05,9.645467223604e-05
Wnt2b,26.71311119,-0.080253936,0.372613662,-0.215381087,0.829470214,0.871530435
Wnt4,1996.005473,-2.142230961,0.05659776,-37.85010154,0,0
Wnt7b,61.54607887,0.668110184,0.232581416,2.872586274,0.004071269,0.008085983
Wrap73,774.9629339,0.103809866,0.070760699,1.467055396,0.142360987,0.204229896
Wrn,971.2226397,0.199887245,0.063488359,3.148407795,0.001641625,0.003433963
Wrnip1,1058.019827,0.694120915,0.06369623,10.89736262,1.18646557310899e-27,1.02809039585004e-26
Wsb2,1619.735529,-0.501292064,0.056184299,-8.92228035,4.56784188755393e-19,2.87703609635693e-18
Wt1,5.325498342,4.704281922,1.353950872,3.474484946,0.000511835,0.001148817
Wwc2,4292.266832,-0.073846429,0.038181043,-1.934112372,0.053099313,0.086051281
Wwox,453.2324734,0.457187907,0.092203419,4.958470202,7.10504335793501e-07,2.15735295800532e-06
Wwp1,466.0171095,0.075371574,0.089260832,0.844396952,0.398447625,0.490258599
Wwp2,770.8213044,-0.461149067,0.072517349,-6.359155088,2.02866504508456e-10,8.11891909925723e-10
Wwtr1,3148.017857,-0.46013525,0.042529426,-10.81922086,2.79140244499856e-27,2.38803748436002e-26
Xab2,942.7723181,0.39573936,0.064360993,6.148745416,7.80982152801287e-10,3.00567761229513e-09
Xbp1,1954.729129,-0.144647959,0.055767558,-2.59376532,0.009493126,0.01775963
Xkr6,124.4850741,-0.190408751,0.167244624,-1.138504463,0.254909896,0.337969096
Xkr8,107.0672658,-0.459094805,0.179901957,-2.551916686,0.010713213,0.019876356
Xkr9,36.44922758,0.054323461,0.29627332,0.183355899,0.854518777,0.892112611
Xpa,196.6382367,-0.274767709,0.131374994,-2.091476469,0.036485374,0.061199546
Xpnpep1,2706.174884,0.050578459,0.047194107,1.071711321,0.283849714,0.370286614
Xpnpep3,173.3743857,0.182911702,0.155989305,1.1725913,0.24095974,0.322049253
Xpo1,6447.091404,0.385086904,0.034801672,11.065184,1.85082629837226e-28,1.65130664592682e-27
Xpo4,2263.834207,0.663035002,0.047006327,14.10522877,3.52643856369877e-45,5.31428251536055e-44
Xpo5,2805.083465,0.025677762,0.043266419,0.593480171,0.55285985,0.635028214
Xpo6,3616.205089,0.117974936,0.039962997,2.9521043,0.003156163,0.006374747
Xpo7,3444.736313,0.41835234,0.04945501,8.459250999,2.69100279151348e-17,1.5727996897972e-16
Xpot,3675.143524,-0.029380603,0.039317815,-0.747259314,0.454907047,0.545812105
Xpr1,677.2539768,-0.288656852,0.077359113,-3.731387805,0.000190428,0.000451329
Xrcc3,62.88260704,-0.025500191,0.229157209,-0.111278153,0.911395779,0.93310441
Xrcc5,394.6189997,0.143371215,0.102922908,1.392996164,0.163620951,0.230655521
Xrcc6,1305.289953,0.712059,0.058784143,12.11311356,9.00113013644327e-34,9.67621489667652e-33
Xrn1,893.746161,0.096438086,0.066676191,1.44636466,0.148074949,0.211214492
Xrn2,1366.174287,0.652274852,0.057406317,11.36242289,6.4335195399385e-30,6.05650999982029e-29
Xrra1,12.38314354,-0.022933317,0.504048223,-0.045498261,0.963710161,0.972810593
Xxylt1,1949.137737,-0.276982282,0.056209079,-4.927714279,8.31971593287126e-07,2.51548799471799e-06
Xylb,1427.67663,-0.109656004,0.05434777,-2.017672577,0.043625373,0.072003898
Xylt1,2.787427707,0.953448628,1.168712272,0.815811258,0.414608094,0.506438207
Yae1,360.2281317,0.249181682,0.101670968,2.450863666,0.014251392,0.025845477
Yap1,3960.771579,-0.224662084,0.040190507,-5.589929053,2.27162406983313e-08,7.7979700212339e-08
Yars1,1944.063684,-0.118728555,0.052036468,-2.281641294,0.022510527,0.039351277
Yars2,672.7468303,-0.010902245,0.079884053,-0.136475863,0.891445104,0.919667097
Ybey,119.3763841,0.262585433,0.17180767,1.528368517,0.126421067,0.184133982
Ybx1,30309.14544,0.586350773,0.098611667,5.94605885,2.74675428914826e-09,1.02170327022042e-08
Yeats2,1927.858233,-0.054225406,0.048729117,-1.112792718,0.265797464,0.349849412
Yes1,1200.358816,-0.0043626,0.058736547,-0.074274029,0.940792342,0.955240373
Yif1a,938.5730251,0.473089021,0.065802846,7.189491734,6.50329571246463e-13,3.04980304875647e-12
Yipf1,418.2770329,0.03585693,0.092082156,0.389401507,0.696979157,0.763825582
Yipf2,913.3173844,-0.400032988,0.065763478,-6.082904986,1.18024296226544e-09,4.49388115925171e-09
Yipf3,877.93664,0.045849618,0.065527761,0.699697621,0.484116163,0.573518454
Yipf5,1619.677294,-0.025409397,0.051469055,-0.493682992,0.621530079,0.69765074
Yjefn3,77.77606929,-1.298787286,0.212356804,-6.116061561,9.59162848150919e-10,3.67165483840368e-09
Yju2,236.5485781,0.668404044,0.130432015,5.124539734,2.98265447710086e-07,9.33906430579789e-07
Ykt6,1927.401527,0.326683806,0.050185078,6.509580574,7.53609246775317e-11,3.09285344980842e-10
Ylpm1,2071.236582,0.294460645,0.055597277,5.296314121,1.18163502043483e-07,3.8265972151001e-07
Yme1l1,4019.687989,0.118889779,0.04089853,2.906945049,0.003649773,0.007316177
Yod1,216.8732048,0.444856442,0.136195672,3.266303796,0.001089613,0.002331274
Ypel3,370.0064741,-0.899580504,0.100909777,-8.914701153,4.89133635020749e-19,3.07401676778425e-18
Ypel4,3.03724398,-0.625166737,1.033187918,-0.605085218,0.545122376,0.628729427
Ythdc1,2104.066116,0.55194143,0.050825015,10.85964123,1.79452840254959e-27,1.54329442619264e-26
Ythdc2,845.5154913,-0.146251845,0.071414309,-2.047934759,0.040566392,0.067415719
Ythdf1,2243.88624,-0.275967408,0.048345694,-5.708210651,1.14170065861067e-08,4.03048522629284e-08
Ythdf2,1298.924192,0.596012768,0.058719878,10.15010235,3.31016078073591e-24,2.53424491365846e-23
Ythdf3,902.2501176,0.017587939,0.073036243,0.24081112,0.809701511,0.857137055
Ywhab,6736.968113,-0.289094364,0.038854479,-7.44043866,1.00351506822308e-13,4.92838357678645e-13
Ywhah,5231.686021,0.451696681,0.041055747,11.0020329,3.73612820910145e-28,3.30246015886417e-27
Yy1,2421.625721,-0.11710287,0.047237789,-2.479008308,0.013174824,0.02403024
Zadh2,488.4035478,0.105499168,0.085649216,1.231758704,0.218039233,0.29573494
Zbed4,386.8363119,0.333179517,0.095568955,3.48627351,0.0004898,0.001103473
Zbed6,2715.959631,-0.576540746,0.0557377,-10.34382018,4.46380443256147e-25,3.5306159535609e-24
Zbtb1,1041.906519,0.350929584,0.062116102,5.649575117,1.60844889237444e-08,5.60384965914678e-08
Zbtb10,299.4221658,0.243747999,0.11202849,2.175767966,0.029572615,0.05041007
Zbtb11,992.8674058,0.548714751,0.064157851,8.552573749,1.20373761391116e-17,7.13016614599473e-17
Zbtb14,35.19712218,0.128320693,0.305156051,0.420508434,0.674114069,0.744042915
Zbtb17,1138.490998,0.106797739,0.059084332,1.807547538,0.07067695,0.11102911
Zbtb18,453.1015645,-0.125098435,0.089896904,-1.391576686,0.164050623,0.231142033
Zbtb2,602.0377353,0.706801201,0.079631685,8.875879047,6.93832135489379e-19,4.33901146294561e-18
Zbtb20,1588.211241,0.236774454,0.064530227,3.669202234,0.000243309,0.000570223
Zbtb21,1188.94455,0.152534414,0.063020474,2.420394589,0.015503674,0.027904173
Zbtb24,281.7662516,-0.152965715,0.131657246,-1.161848056,0.24529719,0.326967633
